"","code_location","pretty_location","group","date","code_name","value"
"1","Region_1_North","Region 1 North","foster_care_trend",2000,"trend_0",7.32387829912023
"2","Region_1_North","Region 1 North","foster_care_trend",2001,"trend_0",6.28510416666667
"3","Region_1_North","Region 1 North","foster_care_trend",2002,"trend_0",5.71045372050817
"4","Region_1_North","Region 1 North","foster_care_trend",2003,"trend_0",5.85332727272727
"5","Region_1_North","Region 1 North","foster_care_trend",2004,"trend_0",5.95115044247788
"6","Region_1_North","Region 1 North","foster_care_trend",2005,"trend_0",6.2972864321608
"7","Region_1_North","Region 1 North","foster_care_trend",2006,"trend_0",6.37920260374288
"8","Region_1_North","Region 1 North","foster_care_trend",2007,"trend_0",6.35911454102356
"9","Region_1_North","Region 1 North","foster_care_trend",2008,"trend_0",6.03213541666667
"10","Region_1_North","Region 1 North","foster_care_trend",2009,"trend_0",4.88326396495071
"11","Region_1_North","Region 1 North","foster_care_trend",2010,"trend_0",5.46670275590551
"12","Region_1_North","Region 1 North","foster_care_trend",2011,"trend_0",5.56040935672515
"13","Region_1_North","Region 1 North","foster_care_trend",2012,"trend_0",5.99061650045331
"14","Region_1_North","Region 1 North","foster_care_trend",2013,"trend_0",6.42085788561525
"15","Region_1_North","Region 1 North","foster_care_trend",2014,"trend_0",6.11944444444444
"16","Region_1_North","Region 1 North","foster_care_trend",2015,"trend_0",NA
"17","Region_1_South","Region 1 South","foster_care_trend",2000,"trend_0",7.94088235294118
"18","Region_1_South","Region 1 South","foster_care_trend",2001,"trend_0",7.79
"19","Region_1_South","Region 1 South","foster_care_trend",2002,"trend_0",6.59498338870432
"20","Region_1_South","Region 1 South","foster_care_trend",2003,"trend_0",5.93436893203883
"21","Region_1_South","Region 1 South","foster_care_trend",2004,"trend_0",6.22073198198198
"22","Region_1_South","Region 1 South","foster_care_trend",2005,"trend_0",6.90255520504732
"23","Region_1_South","Region 1 South","foster_care_trend",2006,"trend_0",6.2023275862069
"24","Region_1_South","Region 1 South","foster_care_trend",2007,"trend_0",5.9706269925611
"25","Region_1_South","Region 1 South","foster_care_trend",2008,"trend_0",6.33002008032128
"26","Region_1_South","Region 1 South","foster_care_trend",2009,"trend_0",5.4640692124105
"27","Region_1_South","Region 1 South","foster_care_trend",2010,"trend_0",4.39300595238095
"28","Region_1_South","Region 1 South","foster_care_trend",2011,"trend_0",4.20075949367089
"29","Region_1_South","Region 1 South","foster_care_trend",2012,"trend_0",4.92598349381018
"30","Region_1_South","Region 1 South","foster_care_trend",2013,"trend_0",5.76335106382979
"31","Region_1_South","Region 1 South","foster_care_trend",2014,"trend_0",5.40111395646607
"32","Region_1_South","Region 1 South","foster_care_trend",2015,"trend_0",NA
"33","Region_2_North","Region 2 North","foster_care_trend",2000,"trend_0",3.45632130384168
"34","Region_2_North","Region 2 North","foster_care_trend",2001,"trend_0",3.80906639004149
"35","Region_2_North","Region 2 North","foster_care_trend",2002,"trend_0",3.47953810623557
"36","Region_2_North","Region 2 North","foster_care_trend",2003,"trend_0",3.10703896103896
"37","Region_2_North","Region 2 North","foster_care_trend",2004,"trend_0",3.88372829417773
"38","Region_2_North","Region 2 North","foster_care_trend",2005,"trend_0",4.42406279733587
"39","Region_2_North","Region 2 North","foster_care_trend",2006,"trend_0",4.13153179190751
"40","Region_2_North","Region 2 North","foster_care_trend",2007,"trend_0",4.00128557409225
"41","Region_2_North","Region 2 North","foster_care_trend",2008,"trend_0",3.89726911618669
"42","Region_2_North","Region 2 North","foster_care_trend",2009,"trend_0",3.33441347270616
"43","Region_2_North","Region 2 North","foster_care_trend",2010,"trend_0",4.15928707224335
"44","Region_2_North","Region 2 North","foster_care_trend",2011,"trend_0",3.73572033898305
"45","Region_2_North","Region 2 North","foster_care_trend",2012,"trend_0",3.90294845360825
"46","Region_2_North","Region 2 North","foster_care_trend",2013,"trend_0",3.72990526315789
"47","Region_2_North","Region 2 North","foster_care_trend",2014,"trend_0",3.57152808988764
"48","Region_2_North","Region 2 North","foster_care_trend",2015,"trend_0",NA
"49","Region_2_South","Region 2 South","foster_care_trend",2000,"trend_0",3.64
"50","Region_2_South","Region 2 South","foster_care_trend",2001,"trend_0",3.33
"51","Region_2_South","Region 2 South","foster_care_trend",2002,"trend_0",3.25
"52","Region_2_South","Region 2 South","foster_care_trend",2003,"trend_0",3.17
"53","Region_2_South","Region 2 South","foster_care_trend",2004,"trend_0",3.13
"54","Region_2_South","Region 2 South","foster_care_trend",2005,"trend_0",2.71
"55","Region_2_South","Region 2 South","foster_care_trend",2006,"trend_0",2.68
"56","Region_2_South","Region 2 South","foster_care_trend",2007,"trend_0",2.53
"57","Region_2_South","Region 2 South","foster_care_trend",2008,"trend_0",2.17
"58","Region_2_South","Region 2 South","foster_care_trend",2009,"trend_0",2.31
"59","Region_2_South","Region 2 South","foster_care_trend",2010,"trend_0",2.27
"60","Region_2_South","Region 2 South","foster_care_trend",2011,"trend_0",1.9
"61","Region_2_South","Region 2 South","foster_care_trend",2012,"trend_0",1.96
"62","Region_2_South","Region 2 South","foster_care_trend",2013,"trend_0",2.43
"63","Region_2_South","Region 2 South","foster_care_trend",2014,"trend_0",2.67
"64","Region_2_South","Region 2 South","foster_care_trend",2015,"trend_0",NA
"65","Region_3_North","Region 3 North","foster_care_trend",2000,"trend_0",6.87570523891767
"66","Region_3_North","Region 3 North","foster_care_trend",2001,"trend_0",6.54130750605327
"67","Region_3_North","Region 3 North","foster_care_trend",2002,"trend_0",5.75517720639333
