"","code_location","pretty_location","group","date","code_name","value"
"1","Region_1_North","Region 1 North","foster_care_trend",2000,"trend_0",7.40110213078619
"2","Region_1_North","Region 1 North","foster_care_trend",2001,"trend_0",6.32987815491732
"3","Region_1_North","Region 1 North","foster_care_trend",2002,"trend_0",5.77178019981835
"4","Region_1_North","Region 1 North","foster_care_trend",2003,"trend_0",5.85456700091158
"5","Region_1_North","Region 1 North","foster_care_trend",2004,"trend_0",5.97226264418811
"6","Region_1_North","Region 1 North","foster_care_trend",2005,"trend_0",6.31200336700337
"7","Region_1_North","Region 1 North","foster_care_trend",2006,"trend_0",6.34545751633987
"8","Region_1_North","Region 1 North","foster_care_trend",2007,"trend_0",6.3579706601467
"9","Region_1_North","Region 1 North","foster_care_trend",2008,"trend_0",6.00861618798956
"10","Region_1_North","Region 1 North","foster_care_trend",2009,"trend_0",4.84203296703297
"11","Region_1_North","Region 1 North","foster_care_trend",2010,"trend_0",5.47777120315582
"12","Region_1_North","Region 1 North","foster_care_trend",2011,"trend_0",5.62743664717349
"13","Region_1_North","Region 1 North","foster_care_trend",2012,"trend_0",6.006
"14","Region_1_North","Region 1 North","foster_care_trend",2013,"trend_0",6.54892950391645
"15","Region_1_North","Region 1 North","foster_care_trend",2014,"trend_0",6.14872791519435
"16","Region_1_North","Region 1 North","foster_care_trend",2015,"trend_0",NA
"17","Region_1_South","Region 1 South","foster_care_trend",2000,"trend_0",7.98480787253983
"18","Region_1_South","Region 1 South","foster_care_trend",2001,"trend_0",7.83502369668246
"19","Region_1_South","Region 1 South","foster_care_trend",2002,"trend_0",6.61232456140351
"20","Region_1_South","Region 1 South","foster_care_trend",2003,"trend_0",5.97615292712067
"21","Region_1_South","Region 1 South","foster_care_trend",2004,"trend_0",6.30247502774695
"22","Region_1_South","Region 1 South","foster_care_trend",2005,"trend_0",6.95969917012448
"23","Region_1_South","Region 1 South","foster_care_trend",2006,"trend_0",6.25679064824655
"24","Region_1_South","Region 1 South","foster_care_trend",2007,"trend_0",6.04718029350105
"25","Region_1_South","Region 1 South","foster_care_trend",2008,"trend_0",6.40945544554455
"26","Region_1_South","Region 1 South","foster_care_trend",2009,"trend_0",5.57998829039813
"27","Region_1_South","Region 1 South","foster_care_trend",2010,"trend_0",4.5498102189781
"28","Region_1_South","Region 1 South","foster_care_trend",2011,"trend_0",4.35829230769231
"29","Region_1_South","Region 1 South","foster_care_trend",2012,"trend_0",5.06084791386272
"30","Region_1_South","Region 1 South","foster_care_trend",2013,"trend_0",5.85793237971391
"31","Region_1_South","Region 1 South","foster_care_trend",2014,"trend_0",5.49232997481108
"32","Region_1_South","Region 1 South","foster_care_trend",2015,"trend_0",NA
"33","Region_2_North","Region 2 North","foster_care_trend",2000,"trend_0",3.46152224824356
"34","Region_2_North","Region 2 North","foster_care_trend",2001,"trend_0",3.77033472803347
"35","Region_2_North","Region 2 North","foster_care_trend",2002,"trend_0",3.47317073170732
"36","Region_2_North","Region 2 North","foster_care_trend",2003,"trend_0",3.06571241830065
"37","Region_2_North","Region 2 North","foster_care_trend",2004,"trend_0",3.83609856262834
"38","Region_2_North","Region 2 North","foster_care_trend",2005,"trend_0",4.3732664756447
"39","Region_2_North","Region 2 North","foster_care_trend",2006,"trend_0",4.07961277831559
"40","Region_2_North","Region 2 North","foster_care_trend",2007,"trend_0",3.95077909270217
"41","Region_2_North","Region 2 North","foster_care_trend",2008,"trend_0",3.84681636726547
